
Clock type: WALL
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..dynamo/callback.py:47 CallbackArgs  1      0.000001  0.000001  0.000001
..ms.py:1137 SineCosineTypeTransform  1      0.000001  0.000001  0.000001
..28 ReparametrizeModuleCallVariable  1      0.000001  0.000001  0.000001
..rappers.py:705 EffectTokensWrapper  1      0.000001  0.000001  0.000001
..:676 InhomogeneousTernaryQuadratic  1      0.000001  0.000001  0.000001
..alculus/quadrature.py:260 TanhSinh  1      0.000001  0.000001  0.000001
..ckages/sympy/core/logic.py:399 Not  1      0.000001  0.000001  0.000001
..ers/ode/single.py:646 AlmostLinear  1      0.000001  0.000001  0.000001
..h/_dynamo/exc.py:123 ResetRequired  1      0.000001  0.000001  0.000001
..e/_async_compile.py:9 FutureKernel  1      0.000001  0.000001  0.000001
..calculus/optimization.py:58 Secant  1      0.000001  0.000001  0.000001
..iables/misc.py:1042 LambdaVariable  1      0.000001  0.000001  0.000001
../triton/language/core.py:131 const  1      0.000001  0.000001  0.000001
../eval_frame.py:1002 DisableContext  1      0.000001  0.000001  0.000001
..hyperexpand.py:1162 MeijerUnShiftA  1      0.000001  0.000001  0.000001
<string>:2 VecAMX.__init__            1      0.000001  0.000001  0.000001
..nvert_frame.py:522 ConvertFrameBox  1      0.000001  0.000001  0.000001
..ges/triton/knobs.py:374 LaunchHook  1      0.000001  0.000001  0.000001
..rad/schemas.py:217 PlainTensorMeta  1      0.000001  0.000001  0.000001
..ympy/core/kind.py:165 _BooleanKind  1      0.000001  0.000001  0.000001
...py:176 AliasOfIntermediateHandler  1      0.000001  0.000001  0.000001
..s/rootoftools.py:38 _pure_key_dict  1      0.000001  0.000001  0.000001
..ger.py:959 ProfilerContextVariable  1      0.000001  0.000001  0.000001
..py/printing/numpy.py:35 <dictcomp>  1      0.000001  0.000001  0.000001
..lvers/ode/single.py:443 FirstExact  1      0.000001  0.000001  0.000001
..ductor/exc.py:63 LoweringException  1      0.000001  0.000001  0.000001
..toFunctionalizeHigherOrderVariable  1      0.000001  0.000001  0.000001
..piler/compiler.py:183 CompileTimer  1      0.000001  0.000001  0.000001
..amo/exc.py:315 ObservedLookupError  1      0.000001  0.000001  0.000001
..ices/exceptions.py:48 DMShapeError  1      0.000001  0.000001  0.000001
..ol.py:410 Symbol._hashable_content  1      0.000001  0.000001  0.000001
..rinting/codeprinter.py:18 requires  1      0.000001  0.000001  0.000001
..1776 SourcelessGraphModuleVariable  1      0.000001  0.000001  0.000001
..terface.py:455 CpuDeviceProperties  1      0.000001  0.000001  0.000001
..:1304 _NamespaceLoader.exec_module  1      0.000001  0.000001  0.000001
../misc.py:1723 TorchVersionVariable  1      0.000001  0.000001  0.000001
../modules.py:1867 InnerEndomorphism  1      0.000001  0.000001  0.000001
..knownPropertiesDuringBackwardTrace  1      0.000001  0.000001  0.000001
..ges/sympy/core/kind.py:36 KindMeta  1      0.000001  0.000001  0.000001
..numpy/_funcs.py:54 IndexExpression  1      0.000001  0.000001  0.000001
..implify/hyperexpand.py:674 Formula  1      0.000001  0.000001  0.000001
...py:1714 WrapperUserMethodVariable  1      0.000001  0.000001  0.000001
..hantine.py:958 GeneralSumOfSquares  1      0.000001  0.000001  0.000001
..i.py:389 LocalOptimStateDictConfig  1      0.000001  0.000001  0.000001
../polys/polyerrors.py:181 FlagError  1      0.000001  0.000001  0.000001
../_fully_shard.py:638 UnshardHandle  1      0.000001  0.000001  0.000001
..py:1719 ConstantRegexMatchVariable  1      0.000001  0.000001  0.000001
../compiler/compiler.py:378 LazyDict  1      0.000001  0.000001  0.000001
..implify/hyperexpand.py:1022 ShiftB  1      0.000001  0.000001  0.000001
<string>:2 Hooks.__init__             1      0.000001  0.000001  0.000001
.._compatibility.py:12 compatibility  1      0.000001  0.000001  0.000001
.._byte_serializer.py:46 BytesReader  1      0.000001  0.000001  0.000001
..tting/series.py:2104 ContourSeries  1      0.000001  0.000001  0.000001
../equality.py:257 LessThanPredicate  1      0.000001  0.000001  0.000001
..s/_sympy/functions.py:1281 ToFloat  1      0.000001  0.000001  0.000001
..printing/str.py:998 StrReprPrinter  1      0.000001  0.000001  0.000001
..s.py:832 NNModuleHooksDictVariable  1      0.000001  0.000001  0.000001
..s.py:38 DMNonInvertibleMatrixError  1      0.000001  0.000001  0.000001
..e/math.py:48 _add_math_2arg_docstr  3      0.000001  0.000001  0.000000
../_dynamo/eval_frame.py:503 nothing  1      0.000001  0.000001  0.000001
..python3.10/pstats.py:521 TupleComp  1      0.000001  0.000001  0.000001
..s.py:396 CustomOpDef.register_fake  5      0.000001  0.000001  0.000000
..s/_sympy/functions.py:519 CleanDiv  1      0.000001  0.000001  0.000001
..s/modules.py:1889 EndomorphismRing  1      0.000001  0.000001  0.000001
..namo/source.py:1045 ShapeEnvSource  1      0.000001  0.000001  0.000001
..s/sympy/core/cache.py:45 __cacheit  1      0.000001  0.000001  0.000001
.._dynamo/guards.py:2965 ExprCounter  1      0.000001  0.000001  0.000001
..r/cudagraph_utils.py:30 FunctionID  1      0.000001  0.000001  0.000001
..mpy/polys/polyoptions.py:349 Order  1      0.000001  0.000001  0.000001
..h/jit/_recursive.py:460 <listcomp>  2      0.000001  0.000001  0.000000
..ages/mpmath/ctx_base.py:21 Context  1      0.000001  0.000001  0.000001
..kages/colorama/ansi.py:71 AnsiBack  1      0.000001  0.000001  0.000001
..dynamo/exc.py:325 ObservedKeyError  1      0.000001  0.000001  0.000001
..polys/polyoptions.py:61 OptionType  1      0.000001  0.000001  0.000001
..polynomials.py:687 chebyshevt_root  1      0.000001  0.000001  0.000001
..orch/_numpy/_dtypes.py:144 float32  1      0.000001  0.000001  0.000001
.._dynamo/metrics_context.py:34 TopN  1      0.000001  0.000001  0.000001
..ource.py:1033 CallMethodItemSource  1      0.000001  0.000001  0.000001
..lvers/ode/single.py:839 Factorable  1      0.000001  0.000001  0.000001
..ctives.py:116 DefaultReduceScatter  1      0.000001  0.000001  0.000001
.._sharding_prop.py:41 LocalLRUCache  1      0.000001  0.000001  0.000001
..py/core/sympify.py:27 SympifyError  1      0.000001  0.000001  0.000001
..amo/convert_frame.py:900 FrameInfo  1      0.000001  0.000001  0.000001
..hyperexpand.py:1247 MeijerUnShiftC  1      0.000001  0.000001  0.000001
..ges/sympy/strategies/rl.py:83 sort  1      0.000001  0.000001  0.000001
..lic_shapes.py:3536 ValueRangesSLoc  1      0.000001  0.000001  0.000001
../_dynamo/exc.py:116 InvalidBackend  1      0.000001  0.000001  0.000001
..y/polys/polyoptions.py:664 Include  1      0.000001  0.000001  0.000001
..s/laplace.py:1267 LaplaceTransform  1      0.000001  0.000001  0.000001
..ib/python3.10/typing.py:2047 final  1      0.000001  0.000001  0.000001
..py/sets/fancysets.py:139 Naturals0  1      0.000001  0.000001  0.000001
..it/_trace.py:632 wrap_check_inputs  1      0.000001  0.000001  0.000001
..ages/colorama/ansi.py:93 AnsiStyle  1      0.000001  0.000001  0.000001
..s/user_defined.py:1660 HashWrapper  1      0.000001  0.000001  0.000001
..ce.py:221 CallFunctionNoArgsSource  1      0.000001  0.000001  0.000001
..y:270 UncapturedHigherOrderOpError  1      0.000001  0.000001  0.000001
..es/enumerative.py:92 PartComponent  1      0.000001  0.000001  0.000001
../utils/_sympy/functions.py:992 Min  1      0.000001  0.000001  0.000001
..ts/handlers/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
.._tracker.py:203 GraphRegionTracker  1      0.000001  0.000001  0.000001
..e/single.py:1930 NthOrderReducible  1      0.000001  0.000001  0.000001
...py:55 ReservedWorkflowIdUserError  1      0.000001  0.000001  0.000001
..ympy/logic/inference.py:273 PropKB  1      0.000001  0.000001  0.000001
../fsdp/api.py:413 StateDictSettings  1      0.000001  0.000001  0.000001
..ons.py:1833 FunctoolsWrapsVariable  1      0.000001  0.000001  0.000001
..c.py:80 ResumePrologueTracingError  1      0.000001  0.000001  0.000001
.._inductor/exc.py:122 TritonMissing  1      0.000001  0.000001  0.000001
..ity.py:209 StrictLessThanPredicate  1      0.000001  0.000001  0.000001
../matrices/exceptions.py:13 DMError  1      0.000001  0.000001  0.000001
..xc.py:72 SubgraphLoweringException  1      0.000001  0.000001  0.000001
..finitefield.py:9 PythonFiniteField  1      0.000001  0.000001  0.000001
..uppress_torch_distributed_warnings  1      0.000001  0.000001  0.000001
..forms.py:1224 InverseSineTransform  1      0.000001  0.000001  0.000001
..anagerLocalGeneratorObjectVariable  1      0.000001  0.000001  0.000001
..ctx_manager.py:1265 StreamVariable  1      0.000001  0.000001  0.000001
..t__.py:54 NoEnterTorchFunctionMode  1      0.000001  0.000001  0.000001
..ed/fsdp/api.py:276 StateDictConfig  1      0.000001  0.000001  0.000001
..ympy/strategies/core.py:115 switch  1      0.000001  0.000001  0.000001
..:120 no_attrs_in_subclass.__init__  2      0.000001  0.000001  0.000000
..2561 CheckpointHigherOrderVariable  1      0.000001  0.000001  0.000001
..ath/libmp/libmpf.py:132 h_mask_big  1      0.000001  0.000001  0.000001
..bles/base.py:147 AttributeMutation  1      0.000001  0.000001  0.000001
.._inductor/exc.py:146 InductorError  1      0.000001  0.000001  0.000001
..pmath/ctx_iv.py:292 ivmpf_constant  1      0.000001  0.000001  0.000001
../torch/_numpy/_dtypes.py:111 uint8  1      0.000001  0.000001  0.000001
..sor/_ops/_view_ops.py:50 Singleton  1      0.000001  0.000001  0.000001
..es/triton/_utils.py:113 <dictcomp>  1      0.000001  0.000001  0.000001
..nager.py:994 StreamContextVariable  1      0.000001  0.000001  0.000001
..ules.py:1328 QuotientModuleElement  1      0.000001  0.000001  0.000001
..36 HomogeneousCoeffSubsDepDivIndep  1      0.000001  0.000001  0.000001
../textbackend/text.py:6 TextBackend  1      0.000001  0.000001  0.000001
..plify/hyperexpand.py:1076 UnShiftB  1      0.000001  0.000001  0.000001
..torch/_numpy/_dtypes.py:123 uint32  1      0.000001  0.000001  0.000001
..sympy/core/kind.py:106 _NumberKind  1      0.000001  0.000001  0.000001
..ynamo/types.py:132 ProfilerEndHook  1      0.000001  0.000001  0.000001
..atcher.py:10 MDNotImplementedError  1      0.000001  0.000001  0.000001
..transforms.py:986 FourierTransform  1      0.000001  0.000001  0.000001
../modules.py:454 FreeModulePolyRing  1      0.000001  0.000001  0.000001
..ser_defined.py:2199 RandomVariable  1      0.000001  0.000001  0.000001
..sympy/core/relational.py:891 _Less  1      0.000001  0.000001  0.000001
..y/_utils/__init__.py:16 set_module  2      0.000001  0.000001  0.000000
../polyerrors.py:128 GeneratorsError  1      0.000001  0.000001  0.000001
..mo/exc.py:339 ObservedRuntimeError  1      0.000001  0.000001  0.000001
..ges/colorama/ansi.py:36 AnsiCursor  1      0.000001  0.000001  0.000001
..rms.py:1516 InverseHankelTransform  1      0.000001  0.000001  0.000001
..ton/language/core.py:154 base_type  1      0.000001  0.000001  0.000001
..s.py:2760 LoggingShapeGuardPrinter  1      0.000001  0.000001  0.000001
..y/printing/pycode.py:89 <dictcomp>  1      0.000001  0.000001  0.000001
..risticzero.py:7 CharacteristicZero  1      0.000001  0.000001  0.000001
.. IsNonOverlappingAndDenseIndicator  1      0.000001  0.000001  0.000001
..ial/spherical_harmonics.py:267 Znm  1      0.000001  0.000001  0.000001
..rapWithAutocastHigherOrderVariable  1      0.000001  0.000001  0.000001
..fined.py:1879 RemovableHandleClass  1      0.000001  0.000001  0.000001
..runtime/jit.py:595 JitFunctionInfo  1      0.000001  0.000001  0.000001
..h/jit/_recursive.py:459 <listcomp>  2      0.000001  0.000001  0.000000
..al/exporter/__init__.py:1 <module>  1      0.000001  0.000001  0.000001
..ables/base.py:103 ValueMutationNew  1      0.000001  0.000001  0.000001
..n.py:205 SymbolicRegistry.__init__  1      0.000001  0.000001  0.000001
..ch/_dynamo/guards.py:3075 _Missing  1      0.000001  0.000001  0.000001
..lculus/optimization.py:517 ANewton  1      0.000001  0.000001  0.000001
..mo/eval_frame.py:1571 ExportResult  1      0.000001  0.000001  0.000001
..culus/optimization.py:357 Illinois  1      0.000001  0.000001  0.000001
..ges/sympy/strategies/rl.py:43 glom  1      0.000001  0.000001  0.000001
..10/ctypes/wintypes.py:128 FILETIME  1      0.000001  0.000001  0.000001
..manager.py:937 NullContextVariable  1      0.000001  0.000001  0.000001
..1859 CollectionsNamedTupleFunction  1      0.000001  0.000001  0.000001
..ConstantCoeffVariationOfParameters  1      0.000001  0.000001  0.000001
..ympy/polys/polyoptions.py:638 Frac  1      0.000001  0.000001  0.000001
..orch/_numpy/_dtypes.py:150 float64  1      0.000001  0.000001  0.000001
..olalg.py:443 BooleanFalse.__hash__  1      0.000000  0.000001  0.000001
..mpy/core/function.py:103 PoleError  1      0.000001  0.000001  0.000001
..ages/triton/knobs.py:310 BuildImpl  1      0.000001  0.000001  0.000001
..ies.py:1608 Parametric2DLineSeries  1      0.000001  0.000001  0.000001
<string>:2 VecAVX512.__init__         1      0.000001  0.000001  0.000001
..ges/sympy/core/facts.py:257 Prover  1      0.000001  0.000001  0.000001
../torch/jit/_trace.py:589 <genexpr>  3      0.000001  0.000001  0.000000
../_pytree.py:1255 LeafSpec.__repr__  1      0.000001  0.000001  0.000001
..sdp/api.py:293 FullStateDictConfig  1      0.000001  0.000001  0.000001
..ts.py:55 DocumentEndEvent.__init__  1      0.000001  0.000001  0.000001
..s.py:3685 CUDAGraphWrapperMetadata  1      0.000001  0.000001  0.000001
..rmation.py:685 ExceptionTableEntry  1      0.000001  0.000001  0.000001
..nsor/_ops/_view_ops.py:55 InputDim  1      0.000001  0.000001  0.000001
..lds/exceptions.py:4 ClosureFailure  1      0.000001  0.000001  0.000001
..ctypes/wintypes.py:20 VARIANT_BOOL  1      0.000001  0.000001  0.000001
../ctx_manager.py:1343 EventVariable  1      0.000001  0.000001  0.000001
..lyerrors.py:155 PolificationFailed  1      0.000001  0.000001  0.000001
..h/jit/_recursive.py:463 <listcomp>  2      0.000001  0.000001  0.000000
..bolic_shapes.py:1037 ConvertIntKey  1      0.000001  0.000001  0.000001
..polys/orderings.py:242 _ItemGetter  1      0.000001  0.000001  0.000001
..orch/_dynamo/types.py:33 GuardFail  1      0.000001  0.000001  0.000001
..orch/_numpy/_dtypes.py:60 floating  1      0.000001  0.000001  0.000001
..y:2387 NthLinearEulerEqHomogeneous  1      0.000001  0.000001  0.000001
..y/sets/fancysets.py:1493 Complexes  1      0.000001  0.000001  0.000001
../codeprinter.py:31 AssignmentError  1      0.000001  0.000001  0.000001
..ynamo/source.py:277 TypeDictSource  1      0.000001  0.000001  0.000001
..nsor/functions.py:138 NoShapeError  1      0.000001  0.000001  0.000001
../_dynamo/exc.py:189 RecompileError  1      0.000001  0.000001  0.000001
.._autograd/schemas.py:1002 AOTState  1      0.000001  0.000001  0.000001
../torch/_numpy/_ndarray.py:50 Flags  1      0.000001  0.000001  0.000001
..mpy/core/kind.py:84 _UndefinedKind  1      0.000001  0.000001  0.000001
../printing/numpy.py:483 CuPyPrinter  1      0.000001  0.000001  0.000001
..ctor/exc.py:132 GPUTooOldForTriton  1      0.000001  0.000001  0.000001
..aph_utils.py:358 CudagraphMetadata  1      0.000001  0.000001  0.000001
<string>:2 DynamoStance.__init__      1      0.000001  0.000001  0.000001
..defined.py:150 UserDefinedVariable  1      0.000001  0.000001  0.000001
..on/language/core.py:748 tuple_type  1      0.000001  0.000001  0.000001
..amo/eval_frame.py:160 DynamoStance  1      0.000001  0.000001  0.000001
..ynamo/source.py:891 NNModuleSource  1      0.000001  0.000001  0.000001
..libmp/libhyper.py:43 NoConvergence  1      0.000001  0.000001  0.000001
..30 SerializableAOTDispatchCompiler  1      0.000001  0.000001  0.000001
.._fsdp_state.py:39 FSDPStateContext  1      0.000001  0.000001  0.000001
..e.py:157 AttributeMutationExisting  1      0.000001  0.000001  0.000001
..polyerrors.py:132 GeneratorsNeeded  1      0.000001  0.000001  0.000001
..tine/diophantine.py:224 Univariate  1      0.000001  0.000001  0.000001
..ages/torch/_dynamo/pgo.py:693 type  2      0.000001  0.000001  0.000000
..de/single.py:1297 SeparableReduced  1      0.000001  0.000001  0.000001
.._intlimits.py:13 ExprWithIntLimits  1      0.000001  0.000001  0.000001
..s/triton/knobs.py:505 proton_knobs  1      0.000000  0.000001  0.000001
../exc.py:198 AttributeMutationError  1      0.000001  0.000001  0.000001
..s/solveset.py:794 _SolveTrig1Error  1      0.000001  0.000001  0.000001
..ctypes/wintypes.py:104 _SMALL_RECT  1      0.000001  0.000001  0.000001
..place.py:4 InverseLaplaceTransform  1      0.000001  0.000001  0.000001
..y/hyperexpand.py:1151 MeijerShiftD  1      0.000001  0.000001  0.000001
..rch/cuda/__init__.py:416 <genexpr>  1      0.000001  0.000001  0.000001
..ad/schemas.py:1125 InductorWrapper  1      0.000001  0.000001  0.000001
..py/core/facts.py:214 rules_2prereq  1      0.000001  0.000001  0.000001
..torch/_dynamo/exc.py:108 SkipFrame  1      0.000001  0.000001  0.000001
..c.py:92 SpeculationRestartAnalysis  1      0.000001  0.000001  0.000001
..bolic_shapes.py:1047 CallMethodKey  1      0.000001  0.000001  0.000001
..misc.py:1627 LoggingLoggerVariable  1      0.000001  0.000001  0.000001
..pes.py:117 DynamoGuardCompleteHook  1      0.000001  0.000001  0.000001
..frame.py:201 _callback_from_stance  1      0.000001  0.000001  0.000001
..lculus/optimization.py:104 MNewton  1      0.000001  0.000001  0.000001
..g/series.py:1800 SurfaceBaseSeries  1      0.000001  0.000001  0.000001
